CODIGOBARRAS;NITPROVEEDOR;ESEXCLUSIVO;PRECIOUNITARIO;PRECIOUNIDADMEDIDA
1000000000670;10000271;1;61700;5770
1000000000671;10000272;0;61710;5771
1000000000672;10000273;1;61720;5772
1000000000673;10000274;0;61730;5773
1000000000674;10000275;0;61740;5774
1000000000675;10000276;0;61750;5775
1000000000676;10000277;1;61760;5776
1000000000677;10000278;0;61770;5777
1000000000678;10000279;0;61780;5778
1000000000679;10000280;1;61790;5779
1000000000680;10000281;1;61800;5780
1000000000681;10000282;0;61810;5781
1000000000682;10000283;1;61820;5782
1000000000683;10000284;0;61830;5783
1000000000684;10000285;0;61840;5784
1000000000685;10000286;0;61850;5785
1000000000686;10000287;1;61860;5786
1000000000687;10000288;0;61870;5787
1000000000688;10000289;0;61880;5788
1000000000689;10000290;1;61890;5789
1000000000690;10000291;1;61900;5790
1000000000691;10000292;0;61910;5791
1000000000692;10000293;1;61920;5792
1000000000693;10000294;0;61930;5793
1000000000694;10000295;0;61940;5794
1000000000695;10000296;0;61950;5795
1000000000696;10000297;1;61960;5796
1000000000697;10000298;0;61970;5797
1000000000698;10000299;0;61980;5798
1000000000699;10000300;1;61990;5799
1000000000700;10000001;1;62000;5800
1000000000701;10000002;0;62010;5801
1000000000702;10000003;1;62020;5802
1000000000703;10000004;0;62030;5803
1000000000704;10000005;0;62040;5804
1000000000705;10000006;0;62050;5805
1000000000706;10000007;1;62060;5806
1000000000707;10000008;0;62070;5807
1000000000708;10000009;0;62080;5808
1000000000709;10000010;1;62090;5809
1000000000710;10000011;1;62100;5810
1000000000711;10000012;0;62110;5811
1000000000712;10000013;1;62120;5812
1000000000713;10000014;0;62130;5813
1000000000714;10000015;0;62140;5814
1000000000715;10000016;0;62150;5815
1000000000716;10000017;1;62160;5816
1000000000717;10000018;0;62170;5817
1000000000718;10000019;0;62180;5818
1000000000719;10000020;1;62190;5819
1000000000720;10000021;1;62200;5820
1000000000721;10000022;0;62210;5821
1000000000722;10000023;1;62220;5822
1000000000723;10000024;0;62230;5823
1000000000724;10000025;0;62240;5824
1000000000725;10000026;0;62250;5825
1000000000726;10000027;1;62260;5826
1000000000727;10000028;0;62270;5827
1000000000728;10000029;0;62280;5828
1000000000729;10000030;1;62290;5829
1000000000730;10000031;1;62300;5830
1000000000731;10000032;0;62310;5831
1000000000732;10000033;1;62320;5832
1000000000733;10000034;0;62330;5833
1000000000734;10000035;0;62340;5834
1000000000735;10000036;0;62350;5835
1000000000736;10000037;1;62360;5836
1000000000737;10000038;0;62370;5837
1000000000738;10000039;0;62380;5838
1000000000739;10000040;1;62390;5839
1000000000740;10000041;1;62400;5840
1000000000741;10000042;0;62410;5841
1000000000742;10000043;1;62420;5842
1000000000743;10000044;0;62430;5843
1000000000744;10000045;0;62440;5844
1000000000745;10000046;0;62450;5845
1000000000746;10000047;1;62460;5846
1000000000747;10000048;0;62470;5847
1000000000748;10000049;0;62480;5848
1000000000749;10000050;1;62490;5849
1000000000750;10000051;1;62500;5850
1000000000751;10000052;0;62510;5851
1000000000752;10000053;1;62520;5852
1000000000753;10000054;0;62530;5853
1000000000754;10000055;0;62540;5854
1000000000755;10000056;0;62550;5855
1000000000756;10000057;1;62560;5856
1000000000757;10000058;0;62570;5857
1000000000758;10000059;0;62580;5858
1000000000759;10000060;1;62590;5859
1000000000760;10000061;1;62600;5860
1000000000761;10000062;0;62610;5861
1000000000762;10000063;1;62620;5862
1000000000763;10000064;0;62630;5863
1000000000764;10000065;0;62640;5864
1000000000765;10000066;0;62650;5865
1000000000766;10000067;1;62660;5866
1000000000767;10000068;0;62670;5867
1000000000768;10000069;0;62680;5868
1000000000769;10000070;1;62690;5869
1000000000770;10000071;1;62700;5870
1000000000771;10000072;0;62710;5871
1000000000772;10000073;1;62720;5872
1000000000773;10000074;0;62730;5873
1000000000774;10000075;0;62740;5874
1000000000775;10000076;0;62750;5875
1000000000776;10000077;1;62760;5876
1000000000777;10000078;0;62770;5877
1000000000778;10000079;0;62780;5878
1000000000779;10000080;1;62790;5879
1000000000780;10000081;1;62800;5880
1000000000781;10000082;0;62810;5881
1000000000782;10000083;1;62820;5882
1000000000783;10000084;0;62830;5883
1000000000784;10000085;0;62840;5884
1000000000785;10000086;0;62850;5885
1000000000786;10000087;1;62860;5886
1000000000787;10000088;0;62870;5887
1000000000788;10000089;0;62880;5888
1000000000789;10000090;1;62890;5889
1000000000790;10000091;1;62900;5890
1000000000791;10000092;0;62910;5891
1000000000792;10000093;1;62920;5892
1000000000793;10000094;0;62930;5893
1000000000794;10000095;0;62940;5894
1000000000795;10000096;0;62950;5895
1000000000796;10000097;1;62960;5896
1000000000797;10000098;0;62970;5897
1000000000798;10000099;0;62980;5898
1000000000799;10000100;1;62990;5899
1000000000800;10000101;1;63000;5900
1000000000801;10000102;0;63010;5901
1000000000802;10000103;1;63020;5902
1000000000803;10000104;0;63030;5903
1000000000804;10000105;0;63040;5904
1000000000805;10000106;0;63050;5905
1000000000806;10000107;1;63060;5906
1000000000807;10000108;0;63070;5907
1000000000808;10000109;0;63080;5908
1000000000809;10000110;1;63090;5909
1000000000810;10000111;1;63100;5910
1000000000811;10000112;0;63110;5911
1000000000812;10000113;1;63120;5912
1000000000813;10000114;0;63130;5913
1000000000814;10000115;0;63140;5914
1000000000815;10000116;0;63150;5915
1000000000816;10000117;1;63160;5916
1000000000817;10000118;0;63170;5917
1000000000818;10000119;0;63180;5918
1000000000819;10000120;1;63190;5919
1000000000820;10000121;1;63200;5920
1000000000821;10000122;0;63210;5921
1000000000822;10000123;1;63220;5922
1000000000823;10000124;0;63230;5923
1000000000824;10000125;0;63240;5924
1000000000825;10000126;0;63250;5925
1000000000826;10000127;1;63260;5926
1000000000827;10000128;0;63270;5927
1000000000828;10000129;0;63280;5928
1000000000829;10000130;1;63290;5929
1000000000830;10000131;1;63300;5930
1000000000831;10000132;0;63310;5931
1000000000832;10000133;1;63320;5932
1000000000833;10000134;0;63330;5933
1000000000834;10000135;0;63340;5934
1000000000835;10000136;0;63350;5935
1000000000836;10000137;1;63360;5936
1000000000837;10000138;0;63370;5937
1000000000838;10000139;0;63380;5938
1000000000839;10000140;1;63390;5939
1000000000840;10000141;1;63400;5940
1000000000841;10000142;0;63410;5941
1000000000842;10000143;1;63420;5942
1000000000843;10000144;0;63430;5943
1000000000844;10000145;0;63440;5944
1000000000845;10000146;0;63450;5945
1000000000846;10000147;1;63460;5946
1000000000847;10000148;0;63470;5947
1000000000848;10000149;0;63480;5948
1000000000849;10000150;1;63490;5949
1000000000850;10000151;1;63500;5950
1000000000851;10000152;0;63510;5951
1000000000852;10000153;1;63520;5952
1000000000853;10000154;0;63530;5953
1000000000854;10000155;0;63540;5954
1000000000855;10000156;0;63550;5955
1000000000856;10000157;1;63560;5956
1000000000857;10000158;0;63570;5957
1000000000858;10000159;0;63580;5958
1000000000859;10000160;1;63590;5959
1000000000860;10000161;1;63600;5960
1000000000861;10000162;0;63610;5961
1000000000862;10000163;1;63620;5962
1000000000863;10000164;0;63630;5963
1000000000864;10000165;0;63640;5964
1000000000865;10000166;0;63650;5965
1000000000866;10000167;1;63660;5966
1000000000867;10000168;0;63670;5967
1000000000868;10000169;0;63680;5968
1000000000869;10000170;1;63690;5969
1000000000870;10000171;1;63700;5970
1000000000871;10000172;0;63710;5971
1000000000872;10000173;1;63720;5972
1000000000873;10000174;0;63730;5973
1000000000874;10000175;0;63740;5974
1000000000875;10000176;0;63750;5975
1000000000876;10000177;1;63760;5976
1000000000877;10000178;0;63770;5977
1000000000878;10000179;0;63780;5978
1000000000879;10000180;1;63790;5979
1000000000880;10000181;1;63800;5980
1000000000881;10000182;0;63810;5981
1000000000882;10000183;1;63820;5982
1000000000883;10000184;0;63830;5983
1000000000884;10000185;0;63840;5984
1000000000885;10000186;0;63850;5985
1000000000886;10000187;1;63860;5986
1000000000887;10000188;0;63870;5987
1000000000888;10000189;0;63880;5988
1000000000889;10000190;1;63890;5989
1000000000890;10000191;1;63900;5990
1000000000891;10000192;0;63910;5991
1000000000892;10000193;1;63920;5992
1000000000893;10000194;0;63930;5993
1000000000894;10000195;0;63940;5994
1000000000895;10000196;0;63950;5995
1000000000896;10000197;1;63960;5996
1000000000897;10000198;0;63970;5997
1000000000898;10000199;0;63980;5998
1000000000899;10000200;1;63990;5999
1000000000900;10000201;1;64000;6000
1000000000901;10000202;0;64010;6001
1000000000902;10000203;1;64020;6002
1000000000903;10000204;0;64030;6003
1000000000904;10000205;0;64040;6004
1000000000905;10000206;0;64050;6005
1000000000906;10000207;1;64060;6006
1000000000907;10000208;0;64070;6007
1000000000908;10000209;0;64080;6008
1000000000909;10000210;1;64090;6009
1000000000910;10000211;1;64100;6010
1000000000911;10000212;0;64110;6011
1000000000912;10000213;1;64120;6012
1000000000913;10000214;0;64130;6013
1000000000914;10000215;0;64140;6014
1000000000915;10000216;0;64150;6015
1000000000916;10000217;1;64160;6016
1000000000917;10000218;0;64170;6017
1000000000918;10000219;0;64180;6018
1000000000919;10000220;1;64190;6019
1000000000920;10000221;1;64200;6020
1000000000921;10000222;0;64210;6021
1000000000922;10000223;1;64220;6022
1000000000923;10000224;0;64230;6023
1000000000924;10000225;0;64240;6024
1000000000925;10000226;0;64250;6025
1000000000926;10000227;1;64260;6026
1000000000927;10000228;0;64270;6027
1000000000928;10000229;0;64280;6028
1000000000929;10000230;1;64290;6029
1000000000930;10000231;1;64300;6030
1000000000931;10000232;0;64310;6031
1000000000932;10000233;1;64320;6032
1000000000933;10000234;0;64330;6033
1000000000934;10000235;0;64340;6034
1000000000935;10000236;0;64350;6035
1000000000936;10000237;1;64360;6036
1000000000937;10000238;0;64370;6037
1000000000938;10000239;0;64380;6038
1000000000939;10000240;1;64390;6039
1000000000940;10000241;1;64400;6040
1000000000941;10000242;0;64410;6041
1000000000942;10000243;1;64420;6042
1000000000943;10000244;0;64430;6043
1000000000944;10000245;0;64440;6044
1000000000945;10000246;0;64450;6045
1000000000946;10000247;1;64460;6046
1000000000947;10000248;0;64470;6047
1000000000948;10000249;0;64480;6048
1000000000949;10000250;1;64490;6049
1000000000950;10000251;1;64500;6050
1000000000951;10000252;0;64510;6051
1000000000952;10000253;1;64520;6052
1000000000953;10000254;0;64530;6053
1000000000954;10000255;0;64540;6054
1000000000955;10000256;0;64550;6055
1000000000956;10000257;1;64560;6056
1000000000957;10000258;0;64570;6057
1000000000958;10000259;0;64580;6058
1000000000959;10000260;1;64590;6059
1000000000960;10000261;1;64600;6060
1000000000961;10000262;0;64610;6061
1000000000962;10000263;1;64620;6062
1000000000963;10000264;0;64630;6063
1000000000964;10000265;0;64640;6064
1000000000965;10000266;0;64650;6065
1000000000966;10000267;1;64660;6066
1000000000967;10000268;0;64670;6067
1000000000968;10000269;0;64680;6068
1000000000969;10000270;1;64690;6069
1000000000970;10000271;1;64700;6070
1000000000971;10000272;0;64710;6071
1000000000972;10000273;1;64720;6072
1000000000973;10000274;0;64730;6073
1000000000974;10000275;0;64740;6074
1000000000975;10000276;0;64750;6075
1000000000976;10000277;1;64760;6076
1000000000977;10000278;0;64770;6077
1000000000978;10000279;0;64780;6078
1000000000979;10000280;1;64790;6079
1000000000980;10000281;1;64800;6080
1000000000981;10000282;0;64810;6081
1000000000982;10000283;1;64820;6082
1000000000983;10000284;0;64830;6083
1000000000984;10000285;0;64840;6084
1000000000985;10000286;0;64850;6085
1000000000986;10000287;1;64860;6086
1000000000987;10000288;0;64870;6087
1000000000988;10000289;0;64880;6088
1000000000989;10000290;1;64890;6089
1000000000990;10000291;1;64900;6090
1000000000991;10000292;0;64910;6091
1000000000992;10000293;1;64920;6092
1000000000993;10000294;0;64930;6093
1000000000994;10000295;0;64940;6094
1000000000995;10000296;0;64950;6095
1000000000996;10000297;1;64960;6096
1000000000997;10000298;0;64970;6097
1000000000998;10000299;0;64980;6098
1000000000999;10000300;1;64990;6099
1000000001000;10000001;1;65000;6100
1000000001001;10000002;0;65010;6101
1000000001002;10000003;1;65020;6102
1000000001003;10000004;0;65030;6103
1000000001004;10000005;0;65040;6104
1000000001005;10000006;0;65050;6105
1000000001006;10000007;1;65060;6106
1000000001007;10000008;0;65070;6107
1000000001008;10000009;0;65080;6108
1000000001009;10000010;1;65090;6109
1000000001010;10000011;1;65100;6110
1000000001011;10000012;0;65110;6111
1000000001012;10000013;1;65120;6112
1000000001013;10000014;0;65130;6113
1000000001014;10000015;0;65140;6114
1000000001015;10000016;0;65150;6115
1000000001016;10000017;1;65160;6116
1000000001017;10000018;0;65170;6117
1000000001018;10000019;0;65180;6118
1000000001019;10000020;1;65190;6119
1000000001020;10000021;1;65200;6120
1000000001021;10000022;0;65210;6121
1000000001022;10000023;1;65220;6122
1000000001023;10000024;0;65230;6123
1000000001024;10000025;0;65240;6124
1000000001025;10000026;0;65250;6125
1000000001026;10000027;1;65260;6126
1000000001027;10000028;0;65270;6127
1000000001028;10000029;0;65280;6128
1000000001029;10000030;1;65290;6129
1000000001030;10000031;1;65300;6130
1000000001031;10000032;0;65310;6131
1000000001032;10000033;1;65320;6132
1000000001033;10000034;0;65330;6133
1000000001034;10000035;0;65340;6134
1000000001035;10000036;0;65350;6135
1000000001036;10000037;1;65360;6136
1000000001037;10000038;0;65370;6137
1000000001038;10000039;0;65380;6138
1000000001039;10000040;1;65390;6139
1000000001040;10000041;1;65400;6140
1000000001041;10000042;0;65410;6141
1000000001042;10000043;1;65420;6142
1000000001043;10000044;0;65430;6143
1000000001044;10000045;0;65440;6144
1000000001045;10000046;0;65450;6145
1000000001046;10000047;1;65460;6146
1000000001047;10000048;0;65470;6147
1000000001048;10000049;0;65480;6148
1000000001049;10000050;1;65490;6149
1000000001050;10000051;1;65500;6150
1000000001051;10000052;0;65510;6151
1000000001052;10000053;1;65520;6152
1000000001053;10000054;0;65530;6153
1000000001054;10000055;0;65540;6154
1000000001055;10000056;0;65550;6155
1000000001056;10000057;1;65560;6156
1000000001057;10000058;0;65570;6157
1000000001058;10000059;0;65580;6158
1000000001059;10000060;1;65590;6159
1000000001060;10000061;1;65600;6160
1000000001061;10000062;0;65610;6161
1000000001062;10000063;1;65620;6162
1000000001063;10000064;0;65630;6163
1000000001064;10000065;0;65640;6164
1000000001065;10000066;0;65650;6165
1000000001066;10000067;1;65660;6166
1000000001067;10000068;0;65670;6167
1000000001068;10000069;0;65680;6168
1000000001069;10000070;1;65690;6169
1000000001070;10000071;1;65700;6170
1000000001071;10000072;0;65710;6171
1000000001072;10000073;1;65720;6172
1000000001073;10000074;0;65730;6173
1000000001074;10000075;0;65740;6174
1000000001075;10000076;0;65750;6175
1000000001076;10000077;1;65760;6176
1000000001077;10000078;0;65770;6177
1000000001078;10000079;0;65780;6178
1000000001079;10000080;1;65790;6179
1000000001080;10000081;1;65800;6180
1000000001081;10000082;0;65810;6181
1000000001082;10000083;1;65820;6182
1000000001083;10000084;0;65830;6183
1000000001084;10000085;0;65840;6184
1000000001085;10000086;0;65850;6185
1000000001086;10000087;1;65860;6186
1000000001087;10000088;0;65870;6187
1000000001088;10000089;0;65880;6188
1000000001089;10000090;1;65890;6189
1000000001090;10000091;1;65900;6190
1000000001091;10000092;0;65910;6191
1000000001092;10000093;1;65920;6192
1000000001093;10000094;0;65930;6193
1000000001094;10000095;0;65940;6194
1000000001095;10000096;0;65950;6195
1000000001096;10000097;1;65960;6196
1000000001097;10000098;0;65970;6197
1000000001098;10000099;0;65980;6198
1000000001099;10000100;1;65990;6199
1000000001100;10000101;1;66000;6200
1000000001101;10000102;0;66010;6201
1000000001102;10000103;1;66020;6202
1000000001103;10000104;0;66030;6203
1000000001104;10000105;0;66040;6204
1000000001105;10000106;0;66050;6205
1000000001106;10000107;1;66060;6206
1000000001107;10000108;0;66070;6207
1000000001108;10000109;0;66080;6208
1000000001109;10000110;1;66090;6209
1000000001110;10000111;1;66100;6210
1000000001111;10000112;0;66110;6211
1000000001112;10000113;1;66120;6212
1000000001113;10000114;0;66130;6213
1000000001114;10000115;0;66140;6214
1000000001115;10000116;0;66150;6215
1000000001116;10000117;1;66160;6216
1000000001117;10000118;0;66170;6217
1000000001118;10000119;0;66180;6218
1000000001119;10000120;1;66190;6219
1000000001120;10000121;1;66200;6220
1000000001121;10000122;0;66210;6221
1000000001122;10000123;1;66220;6222
1000000001123;10000124;0;66230;6223
1000000001124;10000125;0;66240;6224
1000000001125;10000126;0;66250;6225
1000000001126;10000127;1;66260;6226
1000000001127;10000128;0;66270;6227
1000000001128;10000129;0;66280;6228
1000000001129;10000130;1;66290;6229
1000000001130;10000131;1;66300;6230
1000000001131;10000132;0;66310;6231
1000000001132;10000133;1;66320;6232
1000000001133;10000134;0;66330;6233
1000000001134;10000135;0;66340;6234
1000000001135;10000136;0;66350;6235
1000000001136;10000137;1;66360;6236
1000000001137;10000138;0;66370;6237
1000000001138;10000139;0;66380;6238
1000000001139;10000140;1;66390;6239
1000000001140;10000141;1;66400;6240
1000000001141;10000142;0;66410;6241
1000000001142;10000143;1;66420;6242
1000000001143;10000144;0;66430;6243
1000000001144;10000145;0;66440;6244
1000000001145;10000146;0;66450;6245
1000000001146;10000147;1;66460;6246
1000000001147;10000148;0;66470;6247
1000000001148;10000149;0;66480;6248
1000000001149;10000150;1;66490;6249
1000000001150;10000151;1;66500;6250
1000000001151;10000152;0;66510;6251
1000000001152;10000153;1;66520;6252
1000000001153;10000154;0;66530;6253
1000000001154;10000155;0;66540;6254
1000000001155;10000156;0;66550;6255
1000000001156;10000157;1;66560;6256
1000000001157;10000158;0;66570;6257
1000000001158;10000159;0;66580;6258
1000000001159;10000160;1;66590;6259
1000000001160;10000161;1;66600;6260
1000000001161;10000162;0;66610;6261
1000000001162;10000163;1;66620;6262
1000000001163;10000164;0;66630;6263
1000000001164;10000165;0;66640;6264
1000000001165;10000166;0;66650;6265
1000000001166;10000167;1;66660;6266
1000000001167;10000168;0;66670;6267
1000000001168;10000169;0;66680;6268
1000000001169;10000170;1;66690;6269
1000000001170;10000171;1;66700;6270
1000000001171;10000172;0;66710;6271
1000000001172;10000173;1;66720;6272
1000000001173;10000174;0;66730;6273
1000000001174;10000175;0;66740;6274
1000000001175;10000176;0;66750;6275
1000000001176;10000177;1;66760;6276
1000000001177;10000178;0;66770;6277
1000000001178;10000179;0;66780;6278
1000000001179;10000180;1;66790;6279
1000000001180;10000181;1;66800;6280
1000000001181;10000182;0;66810;6281
1000000001182;10000183;1;66820;6282
1000000001183;10000184;0;66830;6283
1000000001184;10000185;0;66840;6284
1000000001185;10000186;0;66850;6285
1000000001186;10000187;1;66860;6286
1000000001187;10000188;0;66870;6287
1000000001188;10000189;0;66880;6288
1000000001189;10000190;1;66890;6289
1000000001190;10000191;1;66900;6290
1000000001191;10000192;0;66910;6291
1000000001192;10000193;1;66920;6292
1000000001193;10000194;0;66930;6293
1000000001194;10000195;0;66940;6294
1000000001195;10000196;0;66950;6295
1000000001196;10000197;1;66960;6296
1000000001197;10000198;0;66970;6297
1000000001198;10000199;0;66980;6298
1000000001199;10000200;1;66990;6299
1000000001200;10000201;1;67000;6300
1000000001201;10000202;0;67010;6301
1000000001202;10000203;1;67020;6302
1000000001203;10000204;0;67030;6303
1000000001204;10000205;0;67040;6304
1000000001205;10000206;0;67050;6305
1000000001206;10000207;1;67060;6306
1000000001207;10000208;0;67070;6307
1000000001208;10000209;0;67080;6308
1000000001209;10000210;1;67090;6309
1000000001210;10000211;1;67100;6310
1000000001211;10000212;0;67110;6311
1000000001212;10000213;1;67120;6312
1000000001213;10000214;0;67130;6313
1000000001214;10000215;0;67140;6314
1000000001215;10000216;0;67150;6315
1000000001216;10000217;1;67160;6316
1000000001217;10000218;0;67170;6317
1000000001218;10000219;0;67180;6318
1000000001219;10000220;1;67190;6319
1000000001220;10000221;1;67200;6320
1000000001221;10000222;0;67210;6321
1000000001222;10000223;1;67220;6322
1000000001223;10000224;0;67230;6323
1000000001224;10000225;0;67240;6324
1000000001225;10000226;0;67250;6325
1000000001226;10000227;1;67260;6326
1000000001227;10000228;0;67270;6327
1000000001228;10000229;0;67280;6328
1000000001229;10000230;1;67290;6329
1000000001230;10000231;1;67300;6330
1000000001231;10000232;0;67310;6331
1000000001232;10000233;1;67320;6332
1000000001233;10000234;0;67330;6333
1000000001234;10000235;0;67340;6334
1000000001235;10000236;0;67350;6335
1000000001236;10000237;1;67360;6336
1000000001237;10000238;0;67370;6337
1000000001238;10000239;0;67380;6338
1000000001239;10000240;1;67390;6339
1000000001240;10000241;1;67400;6340
1000000001241;10000242;0;67410;6341
1000000001242;10000243;1;67420;6342
1000000001243;10000244;0;67430;6343
1000000001244;10000245;0;67440;6344
1000000001245;10000246;0;67450;6345
1000000001246;10000247;1;67460;6346
1000000001247;10000248;0;67470;6347
1000000001248;10000249;0;67480;6348
1000000001249;10000250;1;67490;6349
1000000001250;10000251;1;67500;6350
1000000001251;10000252;0;67510;6351
1000000001252;10000253;1;67520;6352
1000000001253;10000254;0;67530;6353
1000000001254;10000255;0;67540;6354
1000000001255;10000256;0;67550;6355
1000000001256;10000257;1;67560;6356
1000000001257;10000258;0;67570;6357
1000000001258;10000259;0;67580;6358
1000000001259;10000260;1;67590;6359
1000000001260;10000261;1;67600;6360
1000000001261;10000262;0;67610;6361
1000000001262;10000263;1;67620;6362
1000000001263;10000264;0;67630;6363
1000000001264;10000265;0;67640;6364
1000000001265;10000266;0;67650;6365
1000000001266;10000267;1;67660;6366
1000000001267;10000268;0;67670;6367
1000000001268;10000269;0;67680;6368
1000000001269;10000270;1;67690;6369
1000000001270;10000271;1;67700;6370
1000000001271;10000272;0;67710;6371
1000000001272;10000273;1;67720;6372
1000000001273;10000274;0;67730;6373
1000000001274;10000275;0;67740;6374
1000000001275;10000276;0;67750;6375
1000000001276;10000277;1;67760;6376
1000000001277;10000278;0;67770;6377
1000000001278;10000279;0;67780;6378
1000000001279;10000280;1;67790;6379
1000000001280;10000281;1;67800;6380
1000000001281;10000282;0;67810;6381
1000000001282;10000283;1;67820;6382
1000000001283;10000284;0;67830;6383
1000000001284;10000285;0;67840;6384
1000000001285;10000286;0;67850;6385
1000000001286;10000287;1;67860;6386
1000000001287;10000288;0;67870;6387
1000000001288;10000289;0;67880;6388
1000000001289;10000290;1;67890;6389
1000000001290;10000291;1;67900;6390
1000000001291;10000292;0;67910;6391
1000000001292;10000293;1;67920;6392
1000000001293;10000294;0;67930;6393
1000000001294;10000295;0;67940;6394
1000000001295;10000296;0;67950;6395
1000000001296;10000297;1;67960;6396
1000000001297;10000298;0;67970;6397
1000000001298;10000299;0;67980;6398
1000000001299;10000300;1;67990;6399
1000000001300;10000001;1;68000;6400
1000000001301;10000002;0;68010;6401
1000000001302;10000003;1;68020;6402
1000000001303;10000004;0;68030;6403
1000000001304;10000005;0;68040;6404
1000000001305;10000006;0;68050;6405
1000000001306;10000007;1;68060;6406
1000000001307;10000008;0;68070;6407
1000000001308;10000009;0;68080;6408
1000000001309;10000010;1;68090;6409
1000000001310;10000011;1;68100;6410
1000000001311;10000012;0;68110;6411
1000000001312;10000013;1;68120;6412
1000000001313;10000014;0;68130;6413
1000000001314;10000015;0;68140;6414
1000000001315;10000016;0;68150;6415
1000000001316;10000017;1;68160;6416
1000000001317;10000018;0;68170;6417
1000000001318;10000019;0;68180;6418
1000000001319;10000020;1;68190;6419
1000000001320;10000021;1;68200;6420
1000000001321;10000022;0;68210;6421
1000000001322;10000023;1;68220;6422
1000000001323;10000024;0;68230;6423
1000000001324;10000025;0;68240;6424
1000000001325;10000026;0;68250;6425
1000000001326;10000027;1;68260;6426
1000000001327;10000028;0;68270;6427
1000000001328;10000029;0;68280;6428
1000000001329;10000030;1;68290;6429
1000000001330;10000031;1;68300;6430
1000000001331;10000032;0;68310;6431
1000000001332;10000033;1;68320;6432
1000000001333;10000034;0;68330;6433
1000000001334;10000035;0;68340;6434
1000000001335;10000036;0;68350;6435
1000000001336;10000037;1;68360;6436
1000000001337;10000038;0;68370;6437
1000000001338;10000039;0;68380;6438
1000000001339;10000040;1;68390;6439
1000000001340;10000041;1;68400;6440
1000000001341;10000042;0;68410;6441
1000000001342;10000043;1;68420;6442
1000000001343;10000044;0;68430;6443
1000000001344;10000045;0;68440;6444
1000000001345;10000046;0;68450;6445
1000000001346;10000047;1;68460;6446
1000000001347;10000048;0;68470;6447
1000000001348;10000049;0;68480;6448
1000000001349;10000050;1;68490;6449
1000000001350;10000051;1;68500;6450
1000000001351;10000052;0;68510;6451
1000000001352;10000053;1;68520;6452
1000000001353;10000054;0;68530;6453
1000000001354;10000055;0;68540;6454
1000000001355;10000056;0;68550;6455
1000000001356;10000057;1;68560;6456
1000000001357;10000058;0;68570;6457
1000000001358;10000059;0;68580;6458
1000000001359;10000060;1;68590;6459
1000000001360;10000061;1;68600;6460
1000000001361;10000062;0;68610;6461
1000000001362;10000063;1;68620;6462
1000000001363;10000064;0;68630;6463
1000000001364;10000065;0;68640;6464
1000000001365;10000066;0;68650;6465
1000000001366;10000067;1;68660;6466
1000000001367;10000068;0;68670;6467
1000000001368;10000069;0;68680;6468
1000000001369;10000070;1;68690;6469
1000000001370;10000071;1;68700;6470
1000000001371;10000072;0;68710;6471
1000000001372;10000073;1;68720;6472
1000000001373;10000074;0;68730;6473
1000000001374;10000075;0;68740;6474
1000000001375;10000076;0;68750;6475
1000000001376;10000077;1;68760;6476
1000000001377;10000078;0;68770;6477
1000000001378;10000079;0;68780;6478
1000000001379;10000080;1;68790;6479
1000000001380;10000081;1;68800;6480
1000000001381;10000082;0;68810;6481
1000000001382;10000083;1;68820;6482
1000000001383;10000084;0;68830;6483
1000000001384;10000085;0;68840;6484
1000000001385;10000086;0;68850;6485
1000000001386;10000087;1;68860;6486
1000000001387;10000088;0;68870;6487
1000000001388;10000089;0;68880;6488
1000000001389;10000090;1;68890;6489
1000000001390;10000091;1;68900;6490
1000000001391;10000092;0;68910;6491
1000000001392;10000093;1;68920;6492
1000000001393;10000094;0;68930;6493
1000000001394;10000095;0;68940;6494
1000000001395;10000096;0;68950;6495
1000000001396;10000097;1;68960;6496
1000000001397;10000098;0;68970;6497
1000000001398;10000099;0;68980;6498
1000000001399;10000100;1;68990;6499
1000000001400;10000101;1;69000;6500
1000000001401;10000102;0;69010;6501
1000000001402;10000103;1;69020;6502
1000000001403;10000104;0;69030;6503
1000000001404;10000105;0;69040;6504
1000000001405;10000106;0;69050;6505
1000000001406;10000107;1;69060;6506
1000000001407;10000108;0;69070;6507
1000000001408;10000109;0;69080;6508
1000000001409;10000110;1;69090;6509
1000000001410;10000111;1;69100;6510
1000000001411;10000112;0;69110;6511
1000000001412;10000113;1;69120;6512
1000000001413;10000114;0;69130;6513
1000000001414;10000115;0;69140;6514
1000000001415;10000116;0;69150;6515
1000000001416;10000117;1;69160;6516
1000000001417;10000118;0;69170;6517
1000000001418;10000119;0;69180;6518
1000000001419;10000120;1;69190;6519
1000000001420;10000121;1;69200;6520
1000000001421;10000122;0;69210;6521
1000000001422;10000123;1;69220;6522
1000000001423;10000124;0;69230;6523
1000000001424;10000125;0;69240;6524
1000000001425;10000126;0;69250;6525
1000000001426;10000127;1;69260;6526
1000000001427;10000128;0;69270;6527
1000000001428;10000129;0;69280;6528
1000000001429;10000130;1;69290;6529
1000000001430;10000131;1;69300;6530
1000000001431;10000132;0;69310;6531
1000000001432;10000133;1;69320;6532
1000000001433;10000134;0;69330;6533
1000000001434;10000135;0;69340;6534
1000000001435;10000136;0;69350;6535
1000000001436;10000137;1;69360;6536
1000000001437;10000138;0;69370;6537
1000000001438;10000139;0;69380;6538
1000000001439;10000140;1;69390;6539
1000000001440;10000141;1;69400;6540
1000000001441;10000142;0;69410;6541
1000000001442;10000143;1;69420;6542
1000000001443;10000144;0;69430;6543
